0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
1
2
1
2
1
2
1
2
1
2
1
2
1
2
1
2
1
2
1
2
1
2
1
2
1
2
3
4
3
4
3
4
3
4
3
4
5
6
5
6
3
4
7
8
9
10
2
11
2
10
12
5
6
5
6
5
2
11
8
5
2
11
8
5
2
11
8
5
2
1
2
1
2
1
2
1
2
3
4
13
2
14
4
13
2
14
2
15
2
16
8
3
4
3
4
5
6
5
4
1
2
17
8
17
2
7
2
7
8
7
8
18
10
2
1
4
1
2
1
2
1
4
3
4
3
4
3
6
5
6
5
6
19
8
20
6
19
2
21
6
19
2
22
12
19
4
11
2
11
6
19
2
14
2
14
4
23
8
14
4
11
4
23
6
16
4
23
6
22
2
24
2
21
2
24
2
20
8
25
2
21
8
13
4
1
4
3
6
3
6
5
6
5
12
10
12
10
12
5
6
24
26
24
26
24
26
24
26
24
26
24
26
25
27
25
27
25
27
25
27
19
8
14
27
19
2
11
27
19
2
14
28
19
4
22
6
19
8
29
4
23
8
20
4
23
8
20
4
23
8
29
2
1
2
7
8
23
2
29
8
23
4
1
4
3
4
1
4
3
4
1
2
1
2
1
2
7
2
22
30
12
15
31
10
12
10
12
10
12
10
12
10
31
15
31
15
31
15
31
15
31
15
31
15
28
13
12
10
6
5
12
15
31
15
31
10
12
10
12
5
4
3
4
1
4
1
2
1
4
1
2
1
4
1
2
1
2
7
2
20
32
8
1
2
3
4
3
4
3
4
3
4
3
4
3
4
3
4
3
4
7
8
1
2
3
4
3
4
7
8
7
2
7
4
3
4
1
4
3
6
3
4
1
2
1
2
7
8
7
8
33
4
1
4
21
34
8
35
8
7
8
7
8
36
12
10
6
1
2
3
4
5
31
15
28
5
12
5
12
3
6
5
6
3
6
3
4
3
4
3
4
3
2
1
2
1
2
1
6
7
4
1
4
14
30
2
3
2
1
2
3
2
1
2
37
8
38
2
37
8
38
8
39
8
40
2
39
2
41
2
39
2
41
28
42
2
30
8
43
2
44
2
43
2
44
2
43
8
30
6
45
8
46
6
3
6
3
4
1
4
1
2
1
2
7
8
7
8
7
8
7
8
1
2
1
2
1
4
7
4
7
2
7
2
4
47
4
42
2
44
2
43
8
30
2
43
8
44
4
43
8
16
2
48
2
49
2
48
2
50
8
22
2
51
4
52
8
14
4
22
2
51
2
51
2
11
4
16
2
37
2
37
8
11
2
22
2
23
6
22
2
53
8
42
12
47
8
42
8
11
2
44
8
42
6
34
8
45
2
3
2
1
2
25
8
21
8
7
8
15
8
7
8
7
8
7
8
7
8
7
8
7
8
7
8
17
2
17
2
7
8
17
16
4
5
6
38
8
43
12
11
2
48
8
43
12
11
4
54
8
43
4
11
8
11
4
53
2
43
4
11
8
14
8
48
8
43
12
11
2
11
2
14
8
37
8
42
4
14
8
11
2
11
2
11
2
52
8
52
4
14
8
16
2
11
4
30
2
20
2
11
4
52
4
43
8
29
12
30
2
22
8
22
4
30
8
16
8
11
8
13
8
16
8
30
8
43
2
3
2
1
2
3
4
3
2
25
8
22
4
3
2
1
2
1
8
7
8
55
8
56
20
8
38
8
39
2
40
8
39
8
38
8
39
8
14
8
48
2
51
2
14
8
48
2
51
4
14
2
49
8
49
2
11
8
11
2
14
8
51
8
49
2
11
8
11
2
11
2
51
8
49
4
14
12
52
2
49
4
22
4
11
2
45
2
49
4
16
4
11
4
43
8
39
8
11
8
16
31
52
8
39
8
11
8
20
4
46
4
40
8
37
4
40
4
43
6
44
8
42
6
30
8
45
4
5
4
3
2
23
8
20
4
3
2
3
4
3
2
3
4
3
2
15
8
16
2
10
2
11
8
7
8
7
8
7
29
2
40
6
51
8
40
8
50
8
41
8
50
2
1
2
1
8
11
8
53
2
49
2
14
8
50
8
50
31
39
2
50
31
39
2
50
2
14
2
14
2
43
2
50
2
11
2
14
4
43
2
50
2
14
8
11
4
52
2
50
2
22
8
39
8
50
2
21
2
24
2
1
2
40
8
39
2
3
4
5
4
5
4
3
2
46
8
57
4
3
2
3
4
3
2
3
4
3
2
13
4
11
4
3
2
1
2
16
8
25
8
45
8
47
8
37
2
7
2
7
8
7
8
7
8
7
4
5
8
11
8
11
8
10
8
11
8
11
8
49
8
53
8
11
8
11
8
49
8
53
12
49
8
53
8
11
4
49
8
53
6
11
2
37
8
53
6
11
2
51
2
53
4
50
2
53
2
48
2
49
2
40
8
39
8
